country;dimension;group;item;lat_mean;lat_var;a;b1;b2;b3;b4
SGP;C;2;C1;-0,173547196;1,180955709;2,093023046;-0,915216795;-0,140740133;0,850903984;1,855372043
SGP;C;2;C2;-0,173547196;1,180955709;1,580029074;-0,973601371;0,033591453;1,236955572;2,466798066
SGP;C;2;C3;-0,173547196;1,180955709;2,484433505;-0,884716567;-0,066332477;0,825911625;1,648305553
SGP;C;2;C4;-0,173547196;1,180955709;2,295701634;-1,141710882;-0,318658796;0,764649813;1,791887275
SGP;C;2;C5;-0,173547196;1,180955709;2,157764007;-0,810955173;-0,065311126;0,804157949;1,740765124
SGP;C;2;C6;-0,173547196;1,180955709;1,389065908;-1,130087295;-0,199292269;1,04698726;2,263716382
SGP;C;2;C7;-0,173547196;1,180955709;2,287764352;-0,672402922;0,116736692;1,036020893;1,925274579
SGP;C;2;C8;-0,173547196;1,180955709;2,78572644;-0,741594457;-0,010717598;0,924856475;1,705662152
THA;R;1;R1;0;1;0,825339223;-2,312214737;-1,216973136;0,788057184;2,510043317
THA;R;1;R2;0;1;1,693707095;-0,944056149;-0,163340609;0,817174846;1,936932216
THA;R;1;R3;0;1;1,201064655;-0,678509126;0,273239397;1,305672774;2,616002556
THA;R;1;R4;0;1;1,794224403;-1,117937838;-0,344524532;0,400883713;1,474063176
THA;R;1;R5;0;1;2,337799213;-0,440683724;0,415404588;1,272733233;2,166951027
THA;R;1;R6;0;1;2,375712738;-1,0137468;-0,209079246;0,616500607;1,735461127
THA;R;1;R7;0;1;2,247242018;-0,758885242;0,056665046;1,018110357;1,962791222
THA;R;1;R8;0;1;2,312951928;-0,521011173;0,201276245;1,028853797;2,070120522
THA;R;2;R1;-0,269891118;0,650480288;0,825339223;-2,312214737;-1,216973136;0,788057184;2,510043317
THA;R;2;R2;-0,269891118;0,650480288;1,693707095;-0,944056149;-0,163340609;0,817174846;1,936932216
THA;R;2;R3;-0,269891118;0,650480288;1,665031238;-0,430706955;0,430016636;1,240408918;2,361340531
THA;R;2;R4;-0,269891118;0,650480288;2,48793561;-0,593573429;0,079383413;0,73315638;1,492270884
THA;R;2;R5;-0,269891118;0,650480288;2,337799213;-0,440683724;0,415404588;1,272733233;2,166951027
THA;R;2;R6;-0,269891118;0,650480288;2,293330794;-0,548392511;0,138133802;0,846968228;1,677259884
THA;R;2;R7;-0,269891118;0,650480288;2,247242018;-0,758885242;0,056665046;1,018110357;1,962791222
THA;R;2;R8;-0,269891118;0,650480288;2,312951928;-0,521011173;0,201276245;1,028853797;2,070120522
THA;I;1;I1;0;1;1,295800064;-2,074260616;-1,226762717;0,038253062;1,355788899
THA;I;1;I2;0;1;2,12027746;-1,530015127;-0,730217996;0,018235375;1,169124185
THA;I;1;I3;0;1;2,390205176;-1,297086315;-0,630679575;0,153075479;1,236471017
THA;I;1;I4;0;1;1,631643128;-1,419637113;-0,655864123;0,331084291;1,480965912
THA;I;1;I5;0;1;2,623600575;-0,876000326;-0,219433648;0,628746822;1,707939944
THA;I;1;I6;0;1;2,062888638;-1,376809742;-0,65017009;0,17330306;1,281698922
THA;I;1;I7;0;1;2,465846216;-0,819411078;-0,186163753;0,709601937;1,768667607
THA;I;1;I8;0;1;1,236789705;-1,419666242;-0,640781492;0,262426973;1,691762024
THA;I;2;I1;-0,135086782;1,191003395;1,295800064;-2,074260616;-1,226762717;0,038253062;1,355788899
THA;I;2;I2;-0,135086782;1,191003395;1,186615654;-2,20834552;-1,416062326;-0,337822736;1,014314137
THA;I;2;I3;-0,135086782;1,191003395;2,390205176;-1,297086315;-0,630679575;0,153075479;1,236471017
THA;I;2;I4;-0,135086782;1,191003395;1,477865302;-1,219024585;-0,208088526;0,549235212;1,9380304
THA;I;2;I5;-0,135086782;1,191003395;2,623600575;-0,876000326;-0,219433648;0,628746822;1,707939944
THA;I;2;I6;-0,135086782;1,191003395;2,062888638;-1,376809742;-0,65017009;0,17330306;1,281698922
THA;I;2;I7;-0,135086782;1,191003395;2,465846216;-0,819411078;-0,186163753;0,709601937;1,768667607
THA;I;2;I8;-0,135086782;1,191003395;1,238839972;-1,045225443;-0,160027572;0,735124037;2,196363657
THA;A;1;A1;0;1;1,307605607;-1,510026315;-0,4799458;0,744932841;2,023421815
THA;A;1;A2;0;1;1,557203227;-2,057464085;-1,118697793;0,027029816;1,26725617
THA;A;1;A3;0;1;1,559369738;-1,988430326;-0,988648944;-0,028545253;1,135071474
THA;A;1;A4;0;1;1,954010396;-1,27088922;-0,491845618;0,40030504;1,283788966
THA;A;1;A5;0;1;1,486733812;-2,152177597;-1,356317339;-0,340415402;0,875492847
THA;A;1;A6;0;1;1,575194392;-1,844155897;-1,10236312;-0,228175634;1,012416766
THA;A;1;A7;0;1;0,923972399;-1,132491339;-0,210488683;1,022474199;2,856128956
THA;A;1;A8;0;1;2,062112332;-1,67873334;-0,99596729;-0,040838055;0,966943697
THA;A;2;A1;-0,111405929;1,106176808;1,307605607;-1,510026315;-0,4799458;0,744932841;2,023421815
THA;A;2;A2;-0,111405929;1,106176808;1,557203227;-2,057464085;-1,118697793;0,027029816;1,26725617
THA;A;2;A3;-0,111405929;1,106176808;1,230044161;-2,686718481;-1,73740955;-0,525768769;0,832534682
THA;A;2;A4;-0,111405929;1,106176808;1,954010396;-1,27088922;-0,491845618;0,40030504;1,283788966
THA;A;2;A5;-0,111405929;1,106176808;1,486733812;-2,152177597;-1,356317339;-0,340415402;0,875492847
THA;A;2;A6;-0,111405929;1,106176808;1,575194392;-1,844155897;-1,10236312;-0,228175634;1,012416766
THA;A;2;A7;-0,111405929;1,106176808;0,923972399;-1,132491339;-0,210488683;1,022474199;2,856128956
THA;A;2;A8;-0,111405929;1,106176808;2,062112332;-1,67873334;-0,99596729;-0,040838055;0,966943697
THA;S;1;S1;0;1;0,972379809;-3,873211584;-2,744892719;-0,970809826;1,065650613
THA;S;1;S2;0;1;1,14280519;-2,479897338;-1,507027165;0,052402711;1,503702015
THA;S;1;S3;0;1;1,836490067;-1,618797884;-0,433224932;0,574374435;1,705489118
THA;S;1;S4;0;1;0,877422629;-2,604446883;-0,846357094;1,010204591;2,729120358
THA;S;1;S5;0;1;2,215506466;-1,62968165;-0,789112988;0,079309776;1,189851456
THA;S;1;S6;0;1;1,430030719;-1,516968116;-0,527515291;0,337265437;1,600918999
THA;S;1;S7;0;1;1,875411466;-1,369953041;-0,520540607;0,270496844;1,428277821
THA;S;1;S8;0;1;1,751154953;-0,942153126;-0,072165957;0,970280794;2,082113604
THA;S;2;S1;0,174738267;1,019993403;1,137184957;-2,856722632;-1,51810116;-0,170436216;1,51326052
THA;S;2;S2;0,174738267;1,019993403;1,14280519;-2,479897338;-1,507027165;0,052402711;1,503702015
THA;S;2;S3;0,174738267;1,019993403;1,690911016;-1,158248765;-0,126542665;1,068186989;2,241074208
THA;S;2;S4;0,174738267;1,019993403;0,969595465;-1,614522083;-0,172931423;1,264848612;3,387019518
THA;S;2;S5;0,174738267;1,019993403;1,927255412;-1,374366741;-0,537237657;0,333056935;1,624408878
THA;S;2;S6;0,174738267;1,019993403;1,430030719;-1,516968116;-0,527515291;0,337265437;1,600918999
THA;S;2;S7;0,174738267;1,019993403;1,875411466;-1,369953041;-0,520540607;0,270496844;1,428277821
THA;S;2;S8;0,174738267;1,019993403;1,751154953;-0,942153126;-0,072165957;0,970280794;2,082113604
THA;E;1;E1;0;1;1,389464096;-1,328843899;-0,336320669;0,845422676;2,101960673
THA;E;1;E2;0;1;1,298703659;-0,987458072;0,008356151;1,122927753;2,9073689
THA;E;1;E3;0;1;1,557054072;-1,935174016;-0,9612752;0,117988583;1,497232046
THA;E;1;E4;0;1;1,223349454;-0,75931474;0,393401987;1,806704665;2,990771441
THA;E;1;E5;0;1;0,979241787;-2,457617531;-1,175262852;0,438930677;2,129287573
THA;E;1;E6;0;1;2,487494298;-1,212912685;-0,359339328;0,603140139;1,540960629
THA;E;1;E7;0;1;1,565310084;-0,927459115;0,085897064;1,226996165;2,249729014
THA;E;1;E8;0;1;0,785191428;-3,004444103;-1,480743206;0,017812134;1,960323143
THA;E;2;E1;0,007735336;1,141755703;1,389464096;-1,328843899;-0,336320669;0,845422676;2,101960673
THA;E;2;E2;0,007735336;1,141755703;1,298703659;-0,987458072;0,008356151;1,122927753;2,9073689
THA;E;2;E3;0,007735336;1,141755703;1,557054072;-1,935174016;-0,9612752;0,117988583;1,497232046
THA;E;2;E4;0,007735336;1,141755703;1,178945674;-1,386068994;-0,395503578;0,897365624;2,332407747
THA;E;2;E5;0,007735336;1,141755703;0,979241787;-2,457617531;-1,175262852;0,438930677;2,129287573
THA;E;2;E6;0,007735336;1,141755703;2,121615353;-1,638445589;-0,833864568;-0,051783037;0,992256587
THA;E;2;E7;0,007735336;1,141755703;1,341958195;-0,593489814;0,406220532;1,77477182;2,974910629
THA;E;2;E8;0,007735336;1,141755703;0,785191428;-3,004444103;-1,480743206;0,017812134;1,960323143
THA;C;1;C1;0;1;1,758031303;-0,406217397;0,381840371;1,498723955;2,377785577
THA;C;1;C2;0;1;1,310792875;-1,31513929;-0,116480994;1,254504513;2,585698516
THA;C;1;C3;0;1;2,192529749;-0,971557113;-0,112467484;0,856687164;1,752650056
THA;C;1;C4;0;1;1,58901901;-1,007112489;0,037123516;1,512243553;2,742993696
THA;C;1;C5;0;1;1,588836961;-1,172096865;-0,2447055;0,606996122;1,642951994
THA;C;1;C6;0;1;1,705507171;-1,181540929;-0,285480631;0,92966856;2,030769652
THA;C;1;C7;0;1;1,498693626;-0,44576458;0,696769553;1,872773936;3,558978368
THA;C;1;C8;0;1;2,049778884;-0,927567833;0,004869358;1,120536612;2,082357109
THA;C;2;C1;-0,00297102;1,039640279;1,758031303;-0,406217397;0,381840371;1,498723955;2,377785577
THA;C;2;C2;-0,00297102;1,039640279;1,310792875;-1,31513929;-0,116480994;1,254504513;2,585698516
THA;C;2;C3;-0,00297102;1,039640279;2,192529749;-0,971557113;-0,112467484;0,856687164;1,752650056
THA;C;2;C4;-0,00297102;1,039640279;1,58901901;-1,007112489;0,037123516;1,512243553;2,742993696
THA;C;2;C5;-0,00297102;1,039640279;1,534043677;-0,618741659;0,273376416;1,292148172;2,283162133
THA;C;2;C6;-0,00297102;1,039640279;1,560843886;-0,671004472;0,221033217;1,510190169;2,466759312
THA;C;2;C7;-0,00297102;1,039640279;1,498693626;-0,44576458;0,696769553;1,872773936;3,558978368
THA;C;2;C8;-0,00297102;1,039640279;2,049778884;-0,927567833;0,004869358;1,120536612;2,082357109
USA;R;1;R1;0;1;1,047440817;-1,343043054;-0,488783144;1,091314861;2,366230506
USA;R;1;R2;0;1;2,568254777;-0,473797877;0,12309766;0,86599405;1,840956767
USA;R;1;R3;0;1;1,563093109;-0,148815925;0,569361554;1,356898756;2,390262434
USA;R;1;R4;0;1;1,368253462;-1,181668595;-0,325676066;0,555994318;1,707771707
USA;R;1;R5;0;1;2,527801868;-0,185367859;0,472786041;1,187320937;1,984652631
USA;R;1;R6;0;1;2,428835566;-0,691465504;-0,047676246;0,656392197;1,553659111
USA;R;1;R7;0;1;2,287813357;-0,454833724;0,275358912;1,064213346;1,945545447
USA;R;1;R8;0;1;3,152907411;-0,393899027;0,215847164;0,871930682;1,680741039
USA;R;2;R1;-0,923077458;1,239255173;1,047440817;-1,343043054;-0,488783144;1,091314861;2,366230506
USA;R;2;R2;-0,923077458;1,239255173;2,19271915;-0,639271462;-0,016247567;0,707563871;1,690295016
USA;R;2;R3;-0,923077458;1,239255173;1,628674062;0,322173288;1,104217461;1,923415822;2,816336646
USA;R;2;R4;-0,923077458;1,239255173;1,902594432;-0,678921119;0,118347921;0,847515242;1,736719479
USA;R;2;R5;-0,923077458;1,239255173;2,331796338;-0,085909903;0,697565264;1,465683213;2,187433637
USA;R;2;R6;-0,923077458;1,239255173;2,428835566;-0,691465504;-0,047676246;0,656392197;1,553659111
USA;R;2;R7;-0,923077458;1,239255173;2,158845488;-0,558554075;0,227512907;1,054647979;1,878690823
USA;R;2;R8;-0,923077458;1,239255173;2,638418312;-0,511615485;0,146685721;0,783910188;1,587761124
USA;I;1;I1;0;1;1,598228612;-1,473156114;-0,681123295;0,177199079;1,267529051
USA;I;1;I2;0;1;2,179952697;-1,281412822;-0,629114747;0,086194694;1,097873684
USA;I;1;I3;0;1;2,726407618;-0,925406595;-0,400694127;0,203993806;1,057272773
USA;I;1;I4;0;1;1,543725695;-1,078259826;-0,396347934;0,389043816;1,379913958
USA;I;1;I5;0;1;3,535682835;-0,635936622;-0,155395248;0,423646911;1,200776822
USA;I;1;I6;0;1;2,308221553;-0,855708271;-0,327523768;0,304223119;1,160663757
USA;I;1;I7;0;1;3,234829255;-0,605961908;-0,09707384;0,506485855;1,273451125
USA;I;1;I8;0;1;1,768205963;-0,719588903;-0,088267949;0,611422349;1,586698488
USA;I;2;I1;-0,067556576;1,056554336;1,329229557;-1,902928895;-1,134985818;-0,200490461;0,896649978
USA;I;2;I2;-0,067556576;1,056554336;1,724836019;-1,42089933;-0,835130666;-0,08468185;0,952110496
USA;I;2;I3;-0,067556576;1,056554336;2,726407618;-0,925406595;-0,400694127;0,203993806;1,057272773
USA;I;2;I4;-0,067556576;1,056554336;1,543725695;-1,078259826;-0,396347934;0,389043816;1,379913958
USA;I;2;I5;-0,067556576;1,056554336;3,535682835;-0,635936622;-0,155395248;0,423646911;1,200776822
USA;I;2;I6;-0,067556576;1,056554336;2,308221553;-0,855708271;-0,327523768;0,304223119;1,160663757
USA;I;2;I7;-0,067556576;1,056554336;3,234829255;-0,605961908;-0,09707384;0,506485855;1,273451125
USA;I;2;I8;-0,067556576;1,056554336;1,488286613;-0,238384187;0,406217729;1,136226822;2,164493088
USA;A;1;A1;0;1;2,074461271;-0,247463335;0,365746202;1,008432771;1,778259982
USA;A;1;A2;0;1;2,690527263;-0,341735492;0,226215923;0,757610164;1,48663372
USA;A;1;A3;0;1;1,54353168;-0,740147011;0,030095448;0,752087572;1,722215594
USA;A;1;A4;0;1;2,437249876;-0,728989679;-0,187714673;0,374291639;1,031159511
USA;A;1;A5;0;1;2,407827043;-0,51104143;-0,001916946;0,491274273;1,181266735
USA;A;1;A6;0;1;2,060012327;-0,84226172;-0,364954015;0,219469527;0,9634832
USA;A;1;A7;0;1;0,71021116;-1,899310269;-0,819580932;0,373104317;2,011671218
USA;A;1;A8;0;1;2,133270375;-0,514522886;0,130722454;0,751735919;1,62082656
USA;A;2;A1;-0,042001757;0,986987386;2,074461271;-0,247463335;0,365746202;1,008432771;1,778259982
USA;A;2;A2;-0,042001757;0,986987386;2,630185176;-0,489072294;0,037171173;0,592365773;1,302617407
USA;A;2;A3;-0,042001757;0,986987386;1,471595723;-1,028669732;-0,390792642;0,329213967;1,312744166
USA;A;2;A4;-0,042001757;0,986987386;2,622183048;-0,674573541;-0,153770214;0,421144512;1,093943761
USA;A;2;A5;-0,042001757;0,986987386;2,288199672;-0,694303505;-0,214422186;0,288102746;0,973672838
USA;A;2;A6;-0,042001757;0,986987386;2,060012327;-0,84226172;-0,364954015;0,219469527;0,9634832
USA;A;2;A7;-0,042001757;0,986987386;1,115785012;-0,470482397;0,258184045;1,053996061;2,142313054
USA;A;2;A8;-0,042001757;0,986987386;2,281666831;-0,56961514;-0,08799161;0,460842339;1,251302552
USA;S;1;S1;0;1;1,38343952;-1,466229021;-0,641192426;0,31400481;1,43043427
USA;S;1;S2;0;1;1,486425683;-1,524195802;-0,814307843;0,201307472;1,414931587
USA;S;1;S3;0;1;2,226115347;-0,920983045;-0,317390338;0,353395071;1,206108927
USA;S;1;S4;0;1;1,19273052;-1,44989939;-0,561201927;0,386729253;1,582112209
USA;S;1;S5;0;1;2,883723713;-0,990183877;-0,4085555;0,206543119;1,00799365
USA;S;1;S6;0;1;1,793236211;-0,751015489;-0,151612687;0,548727112;1,483812148
USA;S;1;S7;0;1;2,268939995;-0,805853542;-0,159610985;0,546893387;1,475448888
USA;S;1;S8;0;1;2,01286202;-0,629647671;0,108651085;0,916161141;1,832667811
USA;S;2;S1;0,498281401;0,881407315;1,38343952;-1,466229021;-0,641192426;0,31400481;1,43043427
USA;S;2;S2;0,498281401;0,881407315;1,303349207;-1,983931894;-1,290848506;-0,198904183;1,073044975
USA;S;2;S3;0,498281401;0,881407315;2,226115347;-0,920983045;-0,317390338;0,353395071;1,206108927
USA;S;2;S4;0,498281401;0,881407315;1,015563402;-1,081689871;-0,199496532;0,863851681;2,21480513
USA;S;2;S5;0,498281401;0,881407315;2,738672647;-1,071855245;-0,564613888;0,023392839;0,837983504
USA;S;2;S6;0,498281401;0,881407315;1,793236211;-0,751015489;-0,151612687;0,548727112;1,483812148
USA;S;2;S7;0,498281401;0,881407315;1,988517553;-0,858392689;-0,305404469;0,390774124;1,279400452
USA;S;2;S8;0,498281401;0,881407315;1,822490124;-0,660235051;-0,007583534;0,758149926;1,649733875
USA;E;1;E1;0;1;1,76601099;-0,55242613;0,275588703;1,199697588;2,156415596
USA;E;1;E2;0;1;1,609773829;-0,583763561;0,335168033;1,344077736;2,486814403
USA;E;1;E3;0;1;1,778186352;-0,863988433;-0,076114852;0,784661968;1,863043285
USA;E;1;E4;0;1;1,337249199;-0,102705542;0,873780608;1,855077979;2,888496289
USA;E;1;E5;0;1;1,59989625;-1,274206069;-0,508386995;0,380112858;1,4948184
USA;E;1;E6;0;1;2,516031257;-0,462219992;0,273849819;1,034478959;1,797885653
USA;E;1;E7;0;1;1,777593107;-0,788936918;-0,037401603;0,779516904;1,760312187
USA;E;1;E8;0;1;1,47412417;-0,736555956;0,041491882;0,942407508;1,965389697
USA;E;2;E1;-0,118499505;1,129185942;1,527982802;-0,138653036;0,778747752;1,815188853;2,838458461
USA;E;2;E2;-0,118499505;1,129185942;1,699486939;-0,736317552;0,08165725;1,086307543;2,146253566
USA;E;2;E3;-0,118499505;1,129185942;1,778186352;-0,863988433;-0,076114852;0,784661968;1,863043285
USA;E;2;E4;-0,118499505;1,129185942;1,257287581;-0,920789818;-0,020256878;0,912498638;1,983116887
USA;E;2;E5;-0,118499505;1,129185942;1,402147696;-1,059880222;-0,291141241;0,635986753;1,759854101
USA;E;2;E6;-0,118499505;1,129185942;2,533566055;-0,762525881;-0,101197021;0,636358869;1,425947472
USA;E;2;E7;-0,118499505;1,129185942;1,440355768;-0,704325389;0,059638023;0,967843753;2,078442248
USA;E;2;E8;-0,118499505;1,129185942;1,47412417;-0,736555956;0,041491882;0,942407508;1,965389697
USA;C;1;C1;0;1;2,424926735;-0,329051964;0,397904422;1,247622573;2,08059059
USA;C;1;C2;0;1;1,768562818;-0,718866998;0,136773563;1,084806395;2,138094396
USA;C;1;C3;0;1;2,753183612;-0,486938581;0,228833228;0,975044584;1,792880804
USA;C;1;C4;0;1;2,761977618;-0,392611989;0,34124093;1,181795882;2,061118744
USA;C;1;C5;0;1;1,899689404;-0,653393592;0,046702164;0,779652219;1,720612385
USA;C;1;C6;0;1;1,618147052;-0,915608461;-0,207696025;0,882058707;1,920264917
USA;C;1;C7;0;1;2,292732479;-0,342450152;0,394137731;1,187755841;2,062286545
USA;C;1;C8;0;1;2,933523345;-0,327325723;0,364224467;1,151448112;1,923637634
USA;C;2;C1;-0,17991487;1,416926599;2,338553727;-0,504462248;0,158986653;0,983755012;1,863794932
USA;C;2;C2;-0,17991487;1,416926599;1,649374664;-0,647140439;0,196741147;1,206752141;2,325978803
USA;C;2;C3;-0,17991487;1,416926599;2,926673446;-0,398019549;0,269962595;0,998082603;1,8093673
USA;C;2;C4;-0,17991487;1,416926599;2,434000873;-0,804308114;-0,073120073;0,799559367;1,740335278
USA;C;2;C5;-0,17991487;1,416926599;1,658784563;-0,465157373;0,239940793;1,050684396;2,096145879
USA;C;2;C6;-0,17991487;1,416926599;1,471662519;-0,881089167;-0,170438483;1,031608026;2,13963091
USA;C;2;C7;-0,17991487;1,416926599;2,292732479;-0,342450152;0,394137731;1,187755841;2,062286545
USA;C;2;C8;-0,17991487;1,416926599;2,933523345;-0,327325723;0,364224467;1,151448112;1,923637634
ZAF;R;1;R1;0;1;0,889495584;-0,995283419;-0,248566383;1,585833313;2,607153775
ZAF;R;1;R2;0;1;1,710615294;-0,274299433;0,355741669;1,416043334;2,291231404
ZAF;R;1;R3;0;1;0,842503522;-0,502221907;0,546213207;1,773243048;3,387476599
ZAF;R;1;R4;0;1;1,43405012;-1,359871947;-0,240951502;0,624056599;1,584538521
ZAF;R;1;R5;0;1;2,534652059;-0,072782756;0,66817204;1,489325859;2,375072313
ZAF;R;1;R6;0;1;2,061822343;-0,634747875;-0,017653092;0,870550704;1,900216693
ZAF;R;1;R7;0;1;1,601961996;-0,539340654;0,318205993;1,253552643;2,147306386
ZAF;R;1;R8;0;1;2,327261433;-0,224158113;0,480442098;1,310927602;1,971789654
ZAF;R;2;R1;-1,014338539;1,278288729;0,889495584;-0,995283419;-0,248566383;1,585833313;2,607153775
ZAF;R;2;R2;-1,014338539;1,278288729;1,710615294;-0,274299433;0,355741669;1,416043334;2,291231404
ZAF;R;2;R3;-1,014338539;1,278288729;1,528090705;0,098455792;0,69351109;1,429337007;2,667184495
ZAF;R;2;R4;-1,014338539;1,278288729;1,621409258;-0,539447769;0,09671831;1,029480495;1,866861634
ZAF;R;2;R5;-1,014338539;1,278288729;2,534652059;-0,072782756;0,66817204;1,489325859;2,375072313
ZAF;R;2;R6;-1,014338539;1,278288729;2,061822343;-0,634747875;-0,017653092;0,870550704;1,900216693
ZAF;R;2;R7;-1,014338539;1,278288729;1,601961996;-0,539340654;0,318205993;1,253552643;2,147306386
ZAF;R;2;R8;-1,014338539;1,278288729;2,327261433;-0,224158113;0,480442098;1,310927602;1,971789654
ZAF;I;1;I1;0;1;1,241414573;-2,023895715;-1,297612527;-0,150722629;1,00788954
ZAF;I;1;I2;0;1;1,763282275;-1,069009588;-0,500417408;0,166855688;1,183546524
ZAF;I;1;I3;0;1;3,299976654;-0,866695837;-0,34760434;0,258511456;1,036204987
ZAF;I;1;I4;0;1;1,174010167;-1,192667603;-0,459635415;0,534877749;1,525006507
ZAF;I;1;I5;0;1;2,494865122;-0,904890827;-0,370572182;0,47980063;1,319124247
ZAF;I;1;I6;0;1;2,148372233;-0,864207861;-0,344012531;0,396940527;1,365436596
ZAF;I;1;I7;0;1;2,129437541;-0,745006488;-0,149838787;0,707929667;1,487152447
ZAF;I;1;I8;0;1;1,601134784;-0,960297319;-0,242283208;0,59508142;1,811350112
ZAF;I;2;I1;-0,224456732;1,623886821;1,241414573;-2,023895715;-1,297612527;-0,150722629;1,00788954
ZAF;I;2;I2;-0,224456732;1,623886821;1,763282275;-1,069009588;-0,500417408;0,166855688;1,183546524
ZAF;I;2;I3;-0,224456732;1,623886821;3,299976654;-0,866695837;-0,34760434;0,258511456;1,036204987
ZAF;I;2;I4;-0,224456732;1,623886821;1,174010167;-1,192667603;-0,459635415;0,534877749;1,525006507
ZAF;I;2;I5;-0,224456732;1,623886821;2,494865122;-0,904890827;-0,370572182;0,47980063;1,319124247
ZAF;I;2;I6;-0,224456732;1,623886821;2,148372233;-0,864207861;-0,344012531;0,396940527;1,365436596
ZAF;I;2;I7;-0,224456732;1,623886821;2,129437541;-0,745006488;-0,149838787;0,707929667;1,487152447
ZAF;I;2;I8;-0,224456732;1,623886821;0,933829457;-0,237628448;0,582706073;1,587348613;3,112879516
ZAF;A;1;A1;0;1;1,557273988;-0,374561459;0,288696379;1,092978564;1,92870957
ZAF;A;1;A2;0;1;2,080490136;-0,719243532;-0,191236755;0,595207371;1,317887445
ZAF;A;1;A3;0;1;1,165644803;-1,348096637;-0,575097439;0,489218318;1,677008331
ZAF;A;1;A4;0;1;2,205042199;-0,823360627;-0,257983778;0,416586457;1,111085656
ZAF;A;1;A5;0;1;2,267833521;-0,783143098;-0,247471315;0,348167892;1,039873746
ZAF;A;1;A6;0;1;1,526272578;-1,260958831;-0,754690815;0,044281246;0,913001607
ZAF;A;1;A7;0;1;0,872381348;-1,408226256;-0,416616675;0,768877501;2,086755351
ZAF;A;1;A8;0;1;1,979445424;-0,555882921;0,017658023;0,666011434;1,53700898
ZAF;A;2;A1;0,020539779;1,210950548;1,557273988;-0,374561459;0,288696379;1,092978564;1,92870957
ZAF;A;2;A2;0,020539779;1,210950548;2,080490136;-0,719243532;-0,191236755;0,595207371;1,317887445
ZAF;A;2;A3;0,020539779;1,210950548;1,165644803;-1,348096637;-0,575097439;0,489218318;1,677008331
ZAF;A;2;A4;0,020539779;1,210950548;2,205042199;-0,823360627;-0,257983778;0,416586457;1,111085656
ZAF;A;2;A5;0,020539779;1,210950548;2,267833521;-0,783143098;-0,247471315;0,348167892;1,039873746
ZAF;A;2;A6;0,020539779;1,210950548;1,526272578;-1,260958831;-0,754690815;0,044281246;0,913001607
ZAF;A;2;A7;0,020539779;1,210950548;1,074131839;-0,307660504;0,464429766;1,265815844;2,077840143
ZAF;A;2;A8;0,020539779;1,210950548;1,979445424;-0,555882921;0,017658023;0,666011434;1,53700898
ZAF;S;1;S1;0;1;1,844057625;-1,508911134;-0,768291124;-0,068562164;0,694414895
ZAF;S;1;S2;0;1;1,617210949;-1,339307284;-0,696252835;0,18093552;1,288384462
ZAF;S;1;S3;0;1;2,231702479;-0,775216768;-0,278719649;0,355533089;1,110146471
ZAF;S;1;S4;0;1;1,11054483;-1,374152096;-0,406942202;0,586925339;1,97593053
ZAF;S;1;S5;0;1;2,549277793;-1,048160259;-0,569626571;0,054744921;0,831825413
ZAF;S;1;S6;0;1;1,858935073;-0,719331917;-0,139928496;0,630821104;1,440765551
ZAF;S;1;S7;0;1;2,13820782;-0,863583756;-0,204258135;0,506244321;1,230947964
ZAF;S;1;S8;0;1;2,079857332;-0,554877816;0,132895014;0,948868706;1,667923796
ZAF;S;2;S1;0,365195669;0,996539848;1,173735648;-1,576331788;-0,873439125;0,346000139;1,380602507
ZAF;S;2;S2;0,365195669;0,996539848;1,417794702;-1,722905497;-0,973422946;-0,023784546;0,975244357
ZAF;S;2;S3;0,365195669;0,996539848;2,231702479;-0,775216768;-0,278719649;0,355533089;1,110146471
ZAF;S;2;S4;0,365195669;0,996539848;1,11054483;-1,374152096;-0,406942202;0,586925339;1,97593053
ZAF;S;2;S5;0,365195669;0,996539848;2,549277793;-1,048160259;-0,569626571;0,054744921;0,831825413
ZAF;S;2;S6;0,365195669;0,996539848;1,858935073;-0,719331917;-0,139928496;0,630821104;1,440765551
ZAF;S;2;S7;0,365195669;0,996539848;2,13820782;-0,863583756;-0,204258135;0,506244321;1,230947964
ZAF;S;2;S8;0,365195669;0,996539848;2,079857332;-0,554877816;0,132895014;0,948868706;1,667923796
ZAF;E;1;E1;0;1;1,790429131;-0,612161341;-0,024288291;0,763230177;1,654663019
ZAF;E;1;E2;0;1;1,914854887;-0,360041875;0,553923684;1,400059449;2,011745632
ZAF;E;1;E3;0;1;1,843125121;-1,079172003;-0,409353421;0,358367041;1,22014009
ZAF;E;1;E4;0;1;1,313952938;-0,170100286;0,778849986;2,130840831;3,024447878
ZAF;E;1;E5;0;1;1,271507267;-1,855783156;-1,142408878;-0,050555361;1,323626343
ZAF;E;1;E6;0;1;2,260958011;-0,527698322;0,135231076;0,805982478;1,5138155
ZAF;E;1;E7;0;1;2,044582264;-0,770220123;-0,010678613;0,652255464;1,435503446
ZAF;E;1;E8;0;1;1,372266805;-0,535145757;0,126793372;1,099968316;1,988805397
ZAF;E;2;E1;-0,120210126;1,004281835;1,596623166;-0,400719981;0,355608502;1,377952252;1,875141827
ZAF;E;2;E2;-0,120210126;1,004281835;1,914854887;-0,360041875;0,553923684;1,400059449;2,011745632
ZAF;E;2;E3;-0,120210126;1,004281835;1,843125121;-1,079172003;-0,409353421;0,358367041;1,22014009
